participant	image	question_type	number_of_fixations	saccade_len_m	saccade_len_std	aoi_shift	first_time_on_task	fixation_task_ratio	title_ratio	legend_ratio	axis_ratio	mark_ratio	revisit_freq_title	revisit_freq_legend	revisit_freq_axis	revisit_freq_mark	scanpath_str
37	economist_daily_chart_85	B	101	323.902	246.641	38	18	0.0198	0.3465	0.0	0.396	0.1386	12	0	15	11	MTAAAAAATZMAZZZZAATTTTZAMMZZZATAZZAAAAAATATTTTTAAAAAAMAAMAAAATMMATTTTTTTZTTMATTMTAMMAAMAAATTTTTMATTTT
37	economist_daily_chart_392	B	101	171.241	166.663	17	1	0.0198	0.5248	0.0	0.2079	0.0297	7	0	7	3	MATZTTTZTTTTZZTTZTZZTZTZTZZZTZAAAZAATTTZTTTZZZAAAAATTAMTAAAAAMTZTZZTTTTTAZTTTTTTTTTTTTTTTZTTTTTAAATZT
37	economist_daily_chart_35	C	101	283.865	220.878	46	-1	0.0	0.1188	0.099	0.2475	0.3267	9	6	14	17	MMTTAAAZTLZMMMMALZMMLLZMLTTMMZZAMMAAAAZMTAAZZZMAMAAMMTAAMMZTAZTTZZMMAAZMTLLLMZMAMAMMMMMMZZTAAMAAZZZLL
37	economist_daily_chart_165	C	101	282.875	229.612	49	5	0.0099	0.2871	0.1089	0.2475	0.1683	14	9	15	11	MTZZLLLTTAAAAAAATATTAMMZAZMMMAATMMAMMLAMLTTZMAAZTZTTLMLZZZZAZZLAMATTAZAATTTAZMTTTZTZZTLATLTTTATTLTZMM
37	economist_daily_chart_85	C	101	323.902	246.641	38	-1	0.0	0.3465	0.0	0.396	0.1386	12	0	15	11	MTAAAAAATZMAZZZZAATTTTZAMMZZZATAZZAAAAAATATTTTTAAAAAAMAAMAAAATMMATTTTTTTZTTMATTMTAMMAAMAAATTTTTMATTTT
37	economist_daily_chart_392	C	101	171.241	166.663	17	-1	0.0	0.5248	0.0	0.2079	0.0297	7	0	7	3	MATZTTTZTTTTZZTTZTZZTZTZTZZZTZAAAZAATTTZTTTZZZAAAAATTAMTAAAAAMTZTZZTTTTTAZTTTTTTTTTTTTTTTZTTTTTAAATZT
40	economist_daily_chart_35	A	101	318.585	252.085	42	16	0.0198	0.2376	0.0594	0.2277	0.2673	10	5	13	14	MAMMTTLLTLMTZTZZTTZZZMMATZZZLTTTAAZAAAAMMAMAMMTTAZLMMZTAATTMMTTTTTTAMZMZZAMAAMMAAZAMMMMAMMMZZZTTLZZAA
40	economist_daily_chart_165	A	101	232.732	190.517	42	14	0.2079	0.495	0.1386	0.1287	0.0594	15	11	12	4	MMLZZLLZAMMZATLATTTTTTTTTTTLZTTTTTTZTTTTZTTZTZLATATTLTTTZTZTAATTTTTTTZLLZZZZMATLZZTTTATATATLALTMLTALT
40	economist_daily_chart_85	A	101	250.738	214.555	32	33	0.0198	0.4455	0.0	0.2772	0.0891	12	0	12	8	MAATZTZAZMTTTMZZZZMAAMTTTAAAZMAATTTTTATTTMTTTMZZAAAAATAZZZZZATTZTZTATTTTTTTTTTTTTTTMAATTAAAAZATAATTZT
40	economist_daily_chart_392	A	101	164.024	139.413	19	2	0.198	0.4752	0.0	0.297	0.0297	8	0	9	2	MMTZTTZTZTZTTTTTTTZTTZTTTZTTTZZZTTTAAZAAAAAAAZTZAAZTTAAATTTTTTAZZTZAAAAATTAAAAAAMATAATTZTZTTTZTTTTTTA
40	economist_daily_chart_35	B	101	318.585	252.085	42	30	0.0099	0.2376	0.0594	0.2277	0.2673	10	5	13	14	MAMMTTLLTLMTZTZZTTZZZMMATZZZLTTTAAZAAAAMMAMAMMTTAZLMMZTAATTMMTTTTTTAMZMZZAMAAMMAAZAMMMMAMMMZZZTTLZZAA
40	economist_daily_chart_165	B	101	232.732	190.517	42	12	0.0198	0.495	0.1386	0.1287	0.0594	15	11	12	4	MMLZZLLZAMMZATLATTTTTTTTTTTLZTTTTTTZTTTTZTTZTZLATATTLTTTZTZTAATTTTTTTZLLZZZZMATLZZTTTATATATLALTMLTALT
40	economist_daily_chart_85	B	101	250.738	214.555	32	7	0.0693	0.4455	0.0	0.2772	0.0891	12	0	12	8	MAATZTZAZMTTTMZZZZMAAMTTTAAAZMAATTTTTATTTMTTTMZZAAAAATAZZZZZATTZTZTATTTTTTTTTTTTTTTMAATTAAAAZATAATTZT
40	economist_daily_chart_392	B	101	164.024	139.413	19	24	0.0198	0.4752	0.0	0.297	0.0297	8	0	9	2	MMTZTTZTZTZTTTTTTTZTTZTTTZTTTZZZTTTAAZAAAAAAAZTZAAZTTAAATTTTTTAZZTZAAAAATTAAAAAAMATAATTZTZTTTZTTTTTTA
40	economist_daily_chart_35	C	101	318.585	252.085	42	-1	0.0	0.2376	0.0594	0.2277	0.2673	10	5	13	14	MAMMTTLLTLMTZTZZTTZZZMMATZZZLTTTAAZAAAAMMAMAMMTTAZLMMZTAATTMMTTTTTTAMZMZZAMAAMMAAZAMMMMAMMMZZZTTLZZAA
40	economist_daily_chart_165	C	101	232.732	190.517	42	6	0.0495	0.495	0.1386	0.1287	0.0594	15	11	12	4	MMLZZLLZAMMZATLATTTTTTTTTTTLZTTTTTTZTTTTZTTZTZLATATTLTTTZTZTAATTTTTTTZLLZZZZMATLZZTTTATATATLALTMLTALT
40	economist_daily_chart_85	C	101	250.738	214.555	32	-1	0.0	0.4455	0.0	0.2772	0.0891	12	0	12	8	MAATZTZAZMTTTMZZZZMAAMTTTAAAZMAATTTTTATTTMTTTMZZAAAAATAZZZZZATTZTZTATTTTTTTTTTTTTTTMAATTAAAAZATAATTZT
40	economist_daily_chart_392	C	101	164.024	139.413	19	-1	0.0	0.4752	0.0	0.297	0.0297	8	0	9	2	MMTZTTZTZTZTTTTTTTZTTZTTTZTTTZZZTTTAAZAAAAAAAZTZAAZTTAAATTTTTTAZZTZAAAAATTAAAAAAMATAATTZTZTTTZTTTTTTA
24	economist_daily_chart_35	A	101	313.786	249.186	44	14	0.0297	0.1188	0.0396	0.2178	0.3564	8	4	15	17	MZMZMZMMMZMZMALMZZMMTTLTTZAMLAMZAMAATTMAMMAMTZMMAMZTATAAAAMAZMMMMMMZTMZZAZZZZZZZMZZLZMMAAAAMMZMZAMTTA
24	economist_daily_chart_165	A	101	148.226	176.608	23	2	0.2574	0.5545	0.0594	0.099	0.0495	8	5	6	4	MATLTAAAAZTTLATTTTTTTTTTTTTTTZTZTTZZTZZTTTZZTTLMATTALLZTTTTMZTTTTTTTTTTTTTTZTZTTTTTMMAZZZZZZZZZZZATTL
24	economist_daily_chart_85	A	101	321.048	258.136	40	33	0.0198	0.3069	0.0	0.3366	0.2475	12	0	16	12	MMMAAATTAAMZZMMTTZMMMAATAZMMZMTTTTTAZTTAAAMMTTTAZMMAZAAAAAAAMAATTMMAAATTTAMZAMZTTTTTAMMTTZTAMMTTAAATA
24	economist_daily_chart_392	A	101	192.759	182.591	20	2	0.198	0.3762	0.0	0.1386	0.0891	8	0	6	6	MATTTTTTTTTTTTTTZZTTTZAAATZAAAAAAMZZZAZTTTZZZMZZTTTZZZZZZZZZZZZZZZZZZZATTTMMZAZZATTTTTTTZZTMZTMZMMZTT
24	economist_daily_chart_35	B	101	313.786	249.186	44	35	0.0297	0.1188	0.0396	0.2178	0.3564	8	4	15	17	MZMZMZMMMZMZMALMZZMMTTLTTZAMLAMZAMAATTMAMMAMTZMMAMZTATAAAAMAZMMMMMMZTMZZAZZZZZZZMZZLZMMAAAAMMZMZAMTTA
24	economist_daily_chart_165	B	101	148.226	176.608	23	52	0.0099	0.5545	0.0594	0.099	0.0495	8	5	6	4	MATLTAAAAZTTLATTTTTTTTTTTTTTTZTZTTZZTZZTTTZZTTLMATTALLZTTTTMZTTTTTTTTTTTTTTZTZTTTTTMMAZZZZZZZZZZZATTL
24	economist_daily_chart_85	B	101	321.048	258.136	40	5	0.0396	0.3069	0.0	0.3366	0.2475	12	0	16	12	MMMAAATTAAMZZMMTTZMMMAATAZMMZMTTTTTAZTTAAAMMTTTAZMMAZAAAAAAAMAATTMMAAATTTAMZAMZTTTTTAMMTTZTAMMTTAAATA
24	economist_daily_chart_392	B	101	192.759	182.591	20	5	0.0693	0.3762	0.0	0.1386	0.0891	8	0	6	6	MATTTTTTTTTTTTTTZZTTTZAAATZAAAAAAMZZZAZTTTZZZMZZTTTZZZZZZZZZZZZZZZZZZZATTTMMZAZZATTTTTTTZZTMZTMZMMZTT
24	economist_daily_chart_35	C	101	313.786	249.186	44	-1	0.0	0.1188	0.0396	0.2178	0.3564	8	4	15	17	MZMZMZMMMZMZMALMZZMMTTLTTZAMLAMZAMAATTMAMMAMTZMMAMZTATAAAAMAZMMMMMMZTMZZAZZZZZZZMZZLZMMAAAAMMZMZAMTTA
24	economist_daily_chart_165	C	101	148.226	176.608	23	11	0.0396	0.5545	0.0594	0.099	0.0495	8	5	6	4	MATLTAAAAZTTLATTTTTTTTTTTTTTTZTZTTZZTZZTTTZZTTLMATTALLZTTTTMZTTTTTTTTTTTTTTZTZTTTTTMMAZZZZZZZZZZZATTL
24	economist_daily_chart_85	C	101	321.048	258.136	40	-1	0.0	0.3069	0.0	0.3366	0.2475	12	0	16	12	MMMAAATTAAMZZMMTTZMMMAATAZMMZMTTTTTAZTTAAAMMTTTAZMMAZAAAAAAAMAATTMMAAATTTAMZAMZTTTTTAMMTTZTAMMTTAAATA
24	economist_daily_chart_392	C	101	192.759	182.591	20	49	0.0099	0.3762	0.0	0.1386	0.0891	8	0	6	6	MATTTTTTTTTTTTTTZZTTTZAAATZAAAAAAMZZZAZTTTZZZMZZTTTZZZZZZZZZZZZZZZZZZZATTTMMZAZZATTTTTTTZZTMZTMZMMZTT
39	economist_daily_chart_35	A	101	313.953	246.49	37	37	0.0297	0.2277	0.0198	0.2772	0.2673	9	2	14	12	MMTTAZMMALMAAAAZZZTAAMMLMZAAAZMMMAAATTMAAAZAAZATZTTTTTTTTMATTTZAZTTZMMZMZZAMMAAMZZZMZMMMMMAMMZZTATATT
39	economist_daily_chart_165	A	101	241.583	199.036	45	2	0.2376	0.4257	0.0891	0.2673	0.0891	13	8	17	7	MATTMMALTTZAAATAZMLTZZAMMZATLAAAMAMZZATTTTZTTTTTTTTAZTTTZZTTLLTTTTTTAAMTAAAZLALTTTTTALAATTTZTAATLAATT
39	economist_daily_chart_85	A	101	278.93	230.436	36	38	0.0297	0.4455	0.0	0.3267	0.099	12	0	15	9	MTTZZAATAZZATAMZTAZMZAATTTTTTTATAAAMAATTTATTTMTTTTAAAAAAAZMZAAATTAAAAZMAATTTAMMTTTTTTTTTTTTTTTTZTZMZA
39	economist_daily_chart_392	A	101	255.482	189.027	27	2	0.2277	0.3465	0.0	0.396	0.0198	13	0	12	2	MZTZZATTTZZTTAZATTTZZAAAAZTZZZAAAAAATTTTMAAAAAZAAZZZTZAAATAAZAZATAATTZAAAAATTTTTAZZTTTTAZTTTTTZAAAATT
39	economist_daily_chart_35	B	101	313.953	246.49	37	12	0.0495	0.2277	0.0198	0.2772	0.2673	9	2	14	12	MMTTAZMMALMAAAAZZZTAAMMLMZAAAZMMMAAATTMAAAZAAZATZTTTTTTTTMATTTZAZTTZMMZMZZAMMAAMZZZMZMMMMMAMMZZTATATT
39	economist_daily_chart_165	B	101	241.583	199.036	45	13	0.0396	0.4257	0.0891	0.2673	0.0891	13	8	17	7	MATTMMALTTZAAATAZMLTZZAMMZATLAAAMAMZZATTTTZTTTTTTTTAZTTTZZTTLLTTTTTTAAMTAAAZLALTTTTTALAATTTZTAATLAATT
39	economist_daily_chart_85	B	101	278.93	230.436	36	1	0.0396	0.4455	0.0	0.3267	0.099	12	0	15	9	MTTZZAATAZZATAMZTAZMZAATTTTTTTATAAAMAATTTATTTMTTTTAAAAAAAZMZAAATTAAAAZMAATTTAMMTTTTTTTTTTTTTTTTZTZMZA
39	economist_daily_chart_392	B	101	255.482	189.027	27	6	0.0594	0.3465	0.0	0.396	0.0198	13	0	12	2	MZTZZATTTZZTTAZATTTZZAAAAZTZZZAAAAAATTTTMAAAAAZAAZZZTZAAATAAZAZATAATTZAAAAATTTTTAZZTTTTAZTTTTTZAAAATT
39	economist_daily_chart_35	C	101	313.953	246.49	37	-1	0.0	0.2277	0.0198	0.2772	0.2673	9	2	14	12	MMTTAZMMALMAAAAZZZTAAMMLMZAAAZMMMAAATTMAAAZAAZATZTTTTTTTTMATTTZAZTTZMMZMZZAMMAAMZZZMZMMMMMAMMZZTATATT
39	economist_daily_chart_165	C	101	241.583	199.036	45	65	0.0198	0.4257	0.0891	0.2673	0.0891	13	8	17	7	MATTMMALTTZAAATAZMLTZZAMMZATLAAAMAMZZATTTTZTTTTTTTTAZTTTZZTTLLTTTTTTAAMTAAAZLALTTTTTALAATTTZTAATLAATT
39	economist_daily_chart_85	C	101	278.93	230.436	36	-1	0.0	0.4455	0.0	0.3267	0.099	12	0	15	9	MTTZZAATAZZATAMZTAZMZAATTTTTTTATAAAMAATTTATTTMTTTTAAAAAAAZMZAAATTAAAAZMAATTTAMMTTTTTTTTTTTTTTTTZTZMZA
39	economist_daily_chart_392	C	101	255.482	189.027	27	-1	0.0	0.3465	0.0	0.396	0.0198	13	0	12	2	MZTZZATTTZZTTAZATTTZZAAAAZTZZZAAAAAATTTTMAAAAAZAAZZZTZAAATAAZAZATAATTZAAAAATTTTTAZZTTTTAZTTTTTZAAAATT
